engine_run_time_,engine_rpm_,vehicle_speed_,throttle_,engine_load_,coolant_temperature_,long_term_fuel_trim_bank_1_,short_term_fuel_trim_bank_1_,intake_manifold_pressure_,fuel_tank_,absolute_throttle_b_,pedal_d_,pedal_e_,commanded_throttle_actuator_,fuel_air_commanded_equiv_ratio_,absolute_barometric_pressure_,relative_throttle_position_,intake_air_temp_,timing_advance_,catalyst_temperature_bank1_sensor1_,catalyst_temperature_bank1_sensor2_,control_module_voltage_,commanded_evaporative_purge_,time_run_with_mil_on_,time_since_trouble_codes_cleared_,distance_traveled_with_mil_on_,warm_ups_since_codes_cleared_
769.5,0.0,16.078432,24.705883,87.0,-3.125,0.78125,25.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,3.0,470.0,337.799988,13.691,26.666666,0.0,7915.0,0.0,255.0,
769.5,0.0,16.078432,24.705883,87.0,-3.125,0.78125,25.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,3.0,470.0,337.799988,13.691,26.666666,0.0,7915.0,0.0,255.0,
745.25,0.0,16.078432,24.705883,87.0,-3.125,4.6875,27.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,3.0,470.0,337.799988,13.691,26.666666,0.0,7915.0,0.0,255.0,
745.25,0.0,16.078432,24.705883,87.0,-3.125,4.6875,27.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,3.0,469.100006,337.799988,13.691,25.490196,0.0,7915.0,0.0,255.0,
745.25,0.0,16.078432,24.705883,87.0,-3.125,4.6875,27.0,27.843138,47.058823,16.078432,31.764706,15.686275,0.0,102.0,0.0,50.0,3.0,469.100006,337.100006,13.671,25.490196,0.0,7915.0,0.0,255.0,
745.25,0.0,16.078432,23.921568,87.0,-3.125,0.0,26.0,27.843138,47.058823,16.078432,31.764706,15.686275,0.0,102.0,0.0,50.0,3.0,469.100006,337.100006,13.671,25.490196,0.0,7915.0,0.0,255.0,
717.75,0.0,15.686275,23.921568,87.0,-3.125,0.0,26.0,27.843138,47.058823,16.078432,31.764706,15.686275,0.0,102.0,0.0,50.0,4.0,469.100006,337.100006,13.671,25.490196,0.0,7915.0,0.0,255.0,
717.75,0.0,15.686275,23.921568,87.0,-3.125,0.0,26.0,27.843138,47.058823,16.078432,31.764706,15.686275,0.0,102.0,0.0,50.0,4.0,468.700012,336.799988,13.652,24.313726,0.0,7915.0,0.0,255.0,
717.75,0.0,15.686275,23.921568,87.0,-3.125,0.0,26.0,27.843138,47.058823,16.078432,31.764706,15.686275,0.0,102.0,0.0,50.0,4.0,468.700012,336.799988,13.652,24.313726,0.0,7916.0,0.0,255.0,
702.25,0.0,15.686275,24.313726,87.0,-3.125,-3.125,25.0,27.843138,47.058823,16.078432,31.764706,15.686275,0.0,102.0,0.0,50.0,4.0,468.700012,336.799988,13.652,24.313726,0.0,7916.0,0.0,255.0,
702.25,0.0,15.686275,24.313726,87.0,-3.125,-3.125,25.0,27.843138,47.058823,16.078432,31.764706,15.686275,0.0,102.0,0.0,50.0,4.0,468.700012,336.799988,13.652,46.274509,0.0,7916.0,0.0,255.0,
702.25,0.0,15.686275,24.313726,87.0,-3.125,-3.125,25.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,4.0,467.700012,336.100006,13.203,46.274509,0.0,7916.0,0.0,255.0,
702.25,0.0,15.686275,24.313726,87.0,-3.125,-3.125,25.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,4.0,467.700012,336.100006,13.203,46.274509,0.0,7916.0,0.0,255.0,
813.25,0.0,18.431372,41.176472,87.0,-3.125,-1.5625,42.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-8.0,467.700012,336.100006,13.203,46.274509,0.0,7916.0,0.0,255.0,
813.25,0.0,18.431372,41.176472,87.0,-3.125,-1.5625,42.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-8.0,467.700012,336.100006,13.203,50.196079,0.0,7916.0,0.0,255.0,
813.25,0.0,18.431372,41.176472,87.0,-3.125,-1.5625,42.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-8.0,467.0,335.399994,13.593,50.196079,0.0,7916.0,0.0,255.0,
813.25,0.0,18.431372,39.215687,87.0,-3.125,-1.5625,42.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-8.0,467.0,335.399994,13.593,50.196079,0.0,7916.0,0.0,255.0,
846.0,0.0,18.431372,39.215687,87.0,-3.125,-1.5625,41.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-7.0,467.0,335.399994,13.593,50.196079,0.0,7916.0,0.0,255.0,
846.0,0.0,18.431372,39.215687,87.0,-3.125,-1.5625,41.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-7.0,466.600006,334.899994,13.593,50.196079,0.0,7916.0,0.0,255.0,
846.0,0.0,18.431372,39.215687,87.0,-3.125,-1.5625,41.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-7.0,466.600006,334.899994,13.593,50.196079,0.0,7916.0,0.0,255.0,
877.25,0.0,18.431372,37.254902,87.0,-3.125,-2.34375,40.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-4.0,466.600006,334.899994,13.593,50.196079,0.0,7916.0,0.0,255.0,
877.25,0.0,18.431372,37.254902,87.0,-3.125,-2.34375,40.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-4.0,466.600006,334.899994,13.593,49.019608,0.0,7916.0,0.0,255.0,
877.25,0.0,18.431372,37.254902,87.0,-3.125,-2.34375,40.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-4.0,466.399994,334.600006,13.593,49.019608,0.0,7916.0,0.0,255.0,
877.25,0.0,18.431372,37.254902,87.0,-3.125,-2.34375,40.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-4.0,466.399994,334.600006,13.593,49.019608,0.0,7916.0,0.0,255.0,
892.75,0.0,18.431372,35.686275,87.0,-3.125,-1.5625,36.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-3.0,466.399994,334.600006,13.593,49.019608,0.0,7916.0,0.0,255.0,
892.75,0.0,18.431372,35.686275,87.0,-3.125,-1.5625,36.0,27.843138,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,-3.0,466.399994,334.600006,13.593,47.450981,0.0,7916.0,0.0,255.0,
892.75,0.0,18.431372,35.686275,87.0,-3.125,-1.5625,36.0,27.843138,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,-3.0,466.200012,334.200012,13.593,47.450981,0.0,7916.0,0.0,255.0,
892.75,0.0,18.431372,34.509804,87.0,-3.125,-1.5625,36.0,27.843138,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,-3.0,466.200012,334.200012,13.593,47.450981,0.0,7916.0,0.0,255.0,
884.25,0.0,18.039215,34.509804,87.0,-3.125,-1.5625,36.0,27.843138,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,2.0,466.200012,334.200012,13.593,47.450981,0.0,7916.0,0.0,255.0,
884.25,0.0,18.039215,34.509804,87.0,-3.125,-1.5625,36.0,27.843138,50.196079,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,2.0,466.100006,333.700012,13.613,45.098038,0.0,7916.0,0.0,255.0,
884.25,0.0,18.039215,34.509804,87.0,-3.125,-1.5625,36.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,2.0,466.100006,333.700012,13.613,45.098038,0.0,7916.0,0.0,255.0,
867.75,0.0,18.039215,33.725491,88.0,-3.125,0.0,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,466.100006,333.700012,13.613,45.098038,0.0,7916.0,0.0,255.0,
867.75,0.0,18.039215,33.725491,88.0,-3.125,0.0,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,466.100006,333.700012,13.613,43.92157,0.0,7916.0,0.0,255.0,
867.75,0.0,18.039215,33.725491,88.0,-3.125,0.0,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,465.799988,333.200012,13.593,43.92157,0.0,7916.0,0.0,255.0,
867.75,0.0,18.039215,33.725491,88.0,-3.125,0.0,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,465.799988,333.200012,13.593,43.92157,0.0,7916.0,0.0,255.0,
860.75,0.0,18.039215,34.117645,88.0,-3.125,0.78125,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,465.799988,333.200012,13.593,43.92157,0.0,7916.0,0.0,255.0,
860.75,0.0,18.039215,34.117645,88.0,-3.125,0.78125,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,465.799988,333.200012,13.593,43.92157,0.0,7916.0,0.0,255.0,
860.75,0.0,18.039215,34.117645,88.0,-3.125,0.78125,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,465.700012,333.0,13.613,43.92157,0.0,7916.0,0.0,255.0,
860.75,0.0,18.039215,34.509804,88.0,-3.125,2.34375,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,465.700012,333.0,13.613,43.92157,0.0,7916.0,0.0,255.0,
852.25,0.0,18.039215,34.509804,88.0,-3.125,2.34375,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,0.0,465.700012,333.0,13.613,43.92157,0.0,7916.0,0.0,255.0,
852.25,0.0,18.039215,34.509804,88.0,-3.125,2.34375,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,0.0,465.5,332.5,13.613,43.92157,0.0,7916.0,0.0,255.0,
852.25,0.0,18.039215,34.509804,88.0,-3.125,2.34375,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,0.0,465.5,332.5,13.593,43.92157,0.0,7916.0,0.0,255.0,
839.0,0.0,18.039215,34.901962,88.0,-3.125,0.78125,37.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,2.0,465.5,332.5,13.593,43.92157,0.0,7916.0,0.0,255.0,
839.0,0.0,18.039215,34.901962,88.0,-3.125,0.78125,37.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,2.0,465.5,332.5,13.593,43.92157,0.0,7916.0,0.0,255.0,
839.0,0.0,18.039215,34.901962,88.0,-3.125,0.78125,37.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,2.0,465.200012,332.100006,13.593,43.92157,0.0,7916.0,0.0,255.0,
839.0,0.0,18.039215,34.901962,88.0,-3.125,0.78125,37.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,2.0,465.200012,332.100006,13.593,43.92157,0.0,7916.0,0.0,255.0,
842.75,0.0,18.039215,34.901962,88.0,-3.125,-0.78125,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,465.200012,332.100006,13.593,43.92157,0.0,7916.0,0.0,255.0,
842.75,0.0,18.039215,34.901962,88.0,-3.125,-0.78125,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,465.200012,332.100006,13.593,43.529411,0.0,7916.0,0.0,255.0,
842.75,0.0,18.039215,34.901962,88.0,-3.125,-0.78125,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,464.899994,331.600006,13.613,43.529411,0.0,7916.0,0.0,255.0,
842.75,0.0,18.039215,34.901962,88.0,-3.125,0.0,35.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,1.0,464.899994,331.600006,13.613,43.529411,0.0,7916.0,0.0,255.0,
840.5,0.0,18.039215,34.901962,88.0,-3.125,0.0,36.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,0.0,464.899994,331.600006,13.613,43.529411,0.0,7916.0,0.0,255.0,
840.5,0.0,18.039215,34.901962,88.0,-3.125,0.0,36.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,50.0,0.0,464.700012,331.399994,13.613,43.92157,0.0,7916.0,0.0,255.0,
840.5,0.0,18.039215,34.901962,88.0,-3.125,0.0,36.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,0.0,464.700012,331.399994,13.632,43.92157,0.0,7916.0,0.0,255.0,
777.25,0.0,18.039215,24.313726,88.0,-3.125,-1.5625,25.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,4.0,464.700012,331.399994,13.632,43.92157,0.0,7916.0,0.0,255.0,
777.25,0.0,16.078432,24.313726,88.0,-3.125,-1.5625,25.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,4.0,464.700012,331.399994,13.632,26.666666,0.0,7916.0,0.0,255.0,
777.25,0.0,16.078432,24.313726,88.0,-3.125,-1.5625,25.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,4.0,464.200012,330.799988,13.652,26.666666,0.0,7916.0,0.0,255.0,
777.25,0.0,16.078432,24.313726,88.0,-3.125,-1.5625,25.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,4.0,464.200012,330.799988,13.652,26.666666,0.0,7916.0,0.0,255.0,
750.0,0.0,16.078432,24.705883,88.0,-3.125,3.125,25.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,2.0,464.200012,330.799988,13.652,26.666666,0.0,7916.0,0.0,255.0,
750.0,0.0,16.078432,24.705883,88.0,-3.125,3.125,25.0,27.843138,47.450981,16.078432,31.764706,16.078432,0.0,102.0,0.0,50.0,2.0,464.200012,330.799988,13.652,25.882353,0.0,7916.0,0.0,255.0,
750.0,0.0,16.078432,24.705883,88.0,-3.125,3.125,25.0,27.843138,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,50.0,2.0,463.5,330.299988,13.652,25.882353,0.0,7916.0,0.0,255.0,
750.0,0.0,16.078432,23.921568,88.0,-3.125,0.78125,25.0,27.843138,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,50.0,2.0,463.5,330.299988,13.652,25.882353,0.0,7916.0,0.0,255.0,
728.0,0.0,15.686275,23.921568,88.0,-3.125,0.78125,26.0,27.843138,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,51.0,4.0,463.5,330.299988,13.652,25.882353,0.0,7916.0,0.0,255.0,
728.0,0.0,15.686275,23.921568,88.0,-3.125,0.78125,26.0,27.843138,47.450981,16.078432,31.764706,15.686275,0.0,102.0,0.0,51.0,4.0,462.600006,329.600006,13.652,24.313726,0.0,7916.0,0.0,255.0,
728.0,0.0,15.686275,23.921568,88.0,-3.125,0.78125,26.0,27.843138,47.058823,16.078432,31.764706,15.686275,0.0,102.0,0.0,51.0,4.0,462.600006,329.600006,13.632,24.313726,0.0,7916.0,0.0,255.0,
571.75,0.0,15.686275,29.019608,88.0,-3.125,-2.34375,32.0,27.843138,47.058823,16.078432,31.764706,15.686275,0.0,102.0,0.0,51.0,8.0,462.600006,329.600006,13.632,24.313726,0.0,7916.0,0.0,255.0,
571.75,0.0,16.078432,29.019608,88.0,-3.125,-2.34375,32.0,27.843138,47.058823,16.078432,31.764706,15.686275,0.0,102.0,0.0,51.0,8.0,462.600006,329.600006,13.632,24.313726,0.0,7916.0,0.0,255.0,
571.75,0.0,16.078432,29.019608,88.0,-3.125,-2.34375,32.0,27.843138,49.803921,16.078432,31.764706,15.686275,0.0,102.0,0.0,51.0,8.0,462.200012,329.299988,13.652,52.156864,0.0,7916.0,0.0,255.0,
571.75,0.0,16.078432,29.019608,88.0,-3.125,-2.34375,32.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,51.0,8.0,462.200012,329.299988,13.652,52.156864,0.0,7916.0,0.0,255.0,
531.25,0.0,18.431372,32.941177,88.0,-3.125,-3.90625,48.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,51.0,7.0,462.200012,329.299988,13.652,52.156864,0.0,7916.0,0.0,255.0,
531.25,0.0,18.431372,32.941177,88.0,-3.125,-3.90625,48.0,27.843138,49.803921,16.078432,31.764706,18.039215,0.0,102.0,0.0,51.0,7.0,462.200012,329.299988,13.652,54.117645,0.0,7916.0,0.0,255.0,
531.25,0.0,18.431372,32.941177,88.0,-3.125,-3.90625,48.0,27.843138,50.588234,20.784313,38.039215,21.568628,0.0,102.0,0.0,51.0,7.0,461.399994,328.700012,13.183,54.117645,0.0,7916.0,0.0,255.0,
531.25,0.0,18.431372,74.509804,88.0,-3.125,-3.90625,48.0,27.843138,50.588234,20.784313,38.039215,21.568628,0.0,102.0,0.0,51.0,7.0,461.399994,328.700012,13.183,54.117645,0.0,7916.0,0.0,255.0,
1295.25,4.0,22.745098,74.509804,88.0,-4.6875,-7.03125,69.0,27.843138,50.588234,20.784313,38.039215,21.568628,0.0,102.0,0.0,51.0,7.0,461.399994,328.700012,13.183,54.117645,0.0,7916.0,0.0,255.0,
1295.25,4.0,22.745098,74.509804,88.0,-4.6875,-7.03125,69.0,27.058823,50.588234,20.784313,38.039215,21.568628,0.0,102.0,0.0,51.0,7.0,462.0,328.700012,13.183,94.117645,0.0,7916.0,0.0,255.0,
1295.25,4.0,22.745098,74.509804,88.0,-4.6875,-7.03125,69.0,27.058823,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,51.0,7.0,462.0,328.700012,13.613,94.117645,0.0,7916.0,0.0,255.0,
867.75,12.0,22.745098,28.627451,88.0,-3.125,-3.125,40.0,27.058823,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,51.0,7.0,462.0,328.700012,13.613,94.117645,0.0,7916.0,0.0,255.0,
867.75,12.0,18.431372,28.627451,88.0,-3.125,-3.125,40.0,27.058823,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,15.0,462.0,328.700012,13.613,94.117645,0.0,7916.0,0.0,255.0,
867.75,12.0,18.431372,28.627451,88.0,-3.125,-3.125,40.0,22.745098,54.509804,16.078432,31.764706,18.431372,0.0,102.0,3.137255,50.0,15.0,463.700012,329.399994,13.574,93.725487,0.0,7916.0,0.0,255.0,
867.75,12.0,18.431372,28.627451,88.0,-3.125,-3.125,40.0,22.745098,54.509804,23.137255,38.823528,21.568628,0.0,102.0,3.137255,50.0,15.0,463.700012,329.399994,13.574,93.725487,0.0,7916.0,0.0,255.0,
1235.75,16.0,18.431372,52.941177,88.0,-1.5625,-7.03125,44.0,22.745098,54.509804,23.137255,38.823528,21.568628,0.0,102.0,3.137255,50.0,18.0,463.700012,329.399994,13.574,93.725487,0.0,7916.0,0.0,255.0,
1235.75,16.0,18.431372,52.941177,88.0,-1.5625,-7.03125,44.0,25.882353,54.509804,23.137255,38.823528,21.568628,0.0,102.0,3.137255,50.0,18.0,463.700012,329.399994,13.574,38.823528,0.0,7916.0,0.0,255.0,
1235.75,16.0,18.431372,52.941177,88.0,-1.5625,-7.03125,44.0,25.882353,52.941177,21.17647,36.862743,20.392157,0.0,102.0,1.568627,50.0,18.0,465.100006,330.100006,13.613,38.823528,0.0,7916.0,0.0,255.0,
1235.75,16.0,18.431372,52.941177,88.0,-1.5625,-7.03125,44.0,25.882353,52.941177,21.17647,36.862743,20.392157,0.0,102.0,1.568627,50.0,18.0,465.100006,330.100006,13.613,38.823528,0.0,7916.0,0.0,255.0,
1287.5,17.0,18.431372,40.392159,87.0,-2.34375,0.0,41.0,25.882353,52.941177,21.17647,36.862743,20.392157,0.0,102.0,1.568627,50.0,19.0,465.100006,330.100006,13.613,38.823528,0.0,7916.0,0.0,255.0,
1287.5,17.0,18.431372,40.392159,87.0,-2.34375,0.0,41.0,24.313726,52.941177,21.17647,36.862743,20.392157,0.0,102.0,1.568627,50.0,19.0,467.600006,330.100006,13.613,37.64706,0.0,7916.0,0.0,255.0,
1287.5,17.0,18.431372,40.392159,87.0,-2.34375,0.0,41.0,24.313726,53.725491,21.960785,37.64706,20.784313,0.0,102.0,2.352941,50.0,19.0,467.600006,331.399994,13.613,37.64706,0.0,7916.0,0.0,255.0,
1335.75,17.0,18.431372,43.92157,87.0,-2.34375,-3.125,46.0,24.313726,53.725491,21.960785,37.64706,20.784313,0.0,102.0,2.352941,50.0,19.0,467.600006,331.399994,13.613,37.64706,0.0,7916.0,0.0,255.0,
1335.75,18.0,21.17647,43.92157,87.0,-2.34375,-3.125,46.0,24.313726,53.725491,21.960785,37.64706,20.784313,0.0,102.0,2.352941,50.0,18.0,467.600006,331.399994,13.613,37.64706,0.0,7916.0,0.0,255.0,
1335.75,18.0,21.17647,43.92157,87.0,-2.34375,-3.125,46.0,25.882353,53.725491,21.960785,37.64706,20.784313,0.0,102.0,1.960784,50.0,18.0,470.299988,333.0,13.613,67.84314,0.0,7916.0,0.0,255.0,
1335.75,18.0,21.17647,43.92157,87.0,-2.34375,-3.125,46.0,25.882353,53.333332,21.960785,37.64706,20.784313,0.0,102.0,1.960784,50.0,18.0,470.299988,333.0,13.613,67.84314,0.0,7916.0,0.0,255.0,
1467.0,19.0,20.784313,40.784313,87.0,-2.34375,1.5625,42.0,25.882353,53.333332,21.960785,37.64706,20.784313,0.0,102.0,1.960784,50.0,20.0,470.299988,333.0,13.613,67.84314,0.0,7916.0,0.0,255.0,
1467.0,19.0,20.784313,40.784313,87.0,-2.34375,1.5625,42.0,25.09804,53.333332,21.960785,37.64706,20.784313,0.0,102.0,1.960784,50.0,20.0,470.299988,333.0,13.613,85.490196,0.0,7916.0,0.0,255.0,
1467.0,19.0,20.784313,40.784313,87.0,-2.34375,1.5625,42.0,25.09804,53.333332,21.568628,37.254902,20.392157,0.0,102.0,1.960784,50.0,20.0,473.400024,334.899994,13.632,85.490196,0.0,7916.0,0.0,255.0,
1467.0,19.0,20.784313,40.784313,87.0,-2.34375,1.5625,42.0,25.09804,53.333332,21.568628,37.254902,20.392157,0.0,102.0,1.960784,50.0,20.0,473.400024,334.899994,13.632,85.490196,0.0,7916.0,0.0,255.0,
1467.0,21.0,16.862745,19.607843,87.0,-3.125,-1.5625,21.0,25.09804,53.333332,21.568628,37.254902,20.392157,0.0,102.0,1.960784,50.0,6.0,473.400024,334.899994,13.632,85.490196,0.0,7916.0,0.0,255.0,
1467.0,21.0,16.862745,19.607843,87.0,-3.125,-1.5625,21.0,25.882353,53.333332,21.568628,37.254902,20.392157,0.0,102.0,1.960784,50.0,6.0,473.400024,334.899994,13.632,0.0,0.0,7916.0,0.0,255.0,
1467.0,21.0,16.862745,19.607843,87.0,-3.125,-1.5625,21.0,25.882353,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,50.0,6.0,474.599976,335.700012,13.632,0.0,0.0,7916.0,0.0,255.0,
1467.0,21.0,16.862745,30.980392,87.0,-0.78125,0.0,33.0,25.882353,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,50.0,6.0,474.599976,335.700012,13.632,0.0,0.0,7916.0,0.0,255.0,
1267.0,19.0,19.607843,30.980392,87.0,-0.78125,0.0,33.0,25.882353,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,50.0,8.0,474.599976,335.700012,13.632,0.0,0.0,7916.0,0.0,255.0,
1267.0,19.0,19.607843,30.980392,87.0,-0.78125,0.0,33.0,27.058823,48.627453,16.078432,31.764706,16.862745,0.0,102.0,0.0,50.0,8.0,474.5,336.700012,13.71,0.0,0.0,7916.0,0.0,255.0,
1267.0,19.0,19.607843,30.980392,87.0,-0.78125,0.0,33.0,27.058823,52.549019,22.745098,38.431374,20.0,0.0,102.0,2.352941,50.0,8.0,474.5,336.700012,13.71,0.0,0.0,7916.0,0.0,255.0,
1439.75,19.0,20.392157,33.725491,86.0,-1.5625,3.90625,36.0,27.058823,52.549019,22.745098,38.431374,20.0,0.0,102.0,2.352941,50.0,22.0,474.5,336.700012,13.71,0.0,0.0,7916.0,0.0,255.0,
1439.75,19.0,20.392157,33.725491,86.0,-1.5625,3.90625,36.0,27.843138,52.549019,22.745098,38.431374,20.0,0.0,102.0,2.352941,50.0,22.0,474.5,336.700012,13.71,71.372551,0.0,7916.0,0.0,255.0,
1439.75,19.0,20.392157,33.725491,86.0,-1.5625,3.90625,36.0,27.843138,52.549019,22.745098,38.823528,20.0,0.0,102.0,1.960784,50.0,22.0,474.900024,337.799988,13.671,71.372551,0.0,7916.0,0.0,255.0,
1439.75,19.0,20.392157,33.725491,86.0,-1.5625,3.90625,36.0,27.843138,52.549019,22.745098,38.823528,20.0,0.0,102.0,1.960784,50.0,22.0,474.900024,337.799988,13.671,71.372551,0.0,7916.0,0.0,255.0,
1598.25,23.0,20.0,31.764706,86.0,-0.78125,3.90625,34.0,27.843138,52.549019,22.745098,38.823528,20.0,0.0,102.0,1.960784,50.0,25.0,474.900024,337.799988,13.671,71.372551,0.0,7916.0,0.0,255.0,
1598.25,23.0,20.0,31.764706,86.0,-0.78125,3.90625,34.0,26.274509,52.549019,22.745098,38.823528,20.0,0.0,102.0,1.960784,50.0,25.0,474.900024,337.799988,13.671,76.07843,0.0,7916.0,0.0,255.0,
1598.25,23.0,20.0,31.764706,86.0,-0.78125,3.90625,34.0,26.274509,52.941177,22.745098,38.823528,20.0,0.0,102.0,2.352941,50.0,25.0,475.799988,338.899994,13.632,76.07843,0.0,7916.0,0.0,255.0,
1598.25,23.0,20.0,29.803921,86.0,0.0,-0.78125,34.0,26.274509,52.941177,22.745098,38.823528,20.0,0.0,102.0,2.352941,50.0,25.0,475.799988,338.899994,13.632,76.07843,0.0,7916.0,0.0,255.0,
1721.75,24.0,20.0,29.803921,86.0,0.0,-0.78125,32.0,26.274509,52.941177,22.745098,38.823528,20.0,0.0,102.0,2.352941,50.0,27.0,475.799988,338.899994,13.632,76.07843,0.0,7916.0,0.0,255.0,
1721.75,24.0,20.0,29.803921,86.0,0.0,-0.78125,32.0,22.745098,52.941177,22.745098,38.823528,20.0,0.0,102.0,2.352941,50.0,27.0,476.400024,339.5,13.593,50.980392,0.0,7916.0,0.0,255.0,
1721.75,24.0,20.0,29.803921,86.0,0.0,-0.78125,32.0,22.745098,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,27.0,476.400024,339.5,13.593,50.980392,0.0,7916.0,0.0,255.0,
1144.5,24.0,18.431372,29.019608,86.0,-3.125,7.03125,30.0,22.745098,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,15.0,476.400024,339.5,13.593,50.980392,0.0,7916.0,0.0,255.0,
1144.5,24.0,18.431372,29.019608,86.0,-3.125,7.03125,30.0,23.921568,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,15.0,476.400024,339.5,13.593,48.627453,0.0,7916.0,0.0,255.0,
1144.5,24.0,18.431372,29.019608,86.0,-3.125,7.03125,30.0,23.921568,50.588234,16.078432,31.764706,18.431372,0.0,102.0,0.0,50.0,15.0,477.099976,340.299988,13.613,48.627453,0.0,7916.0,0.0,255.0,
